Length,PreviousLength,InterArrivalTime,Type,Predict
85,89,1.282101,Null,Null
89,85,0.000438999999915,Null,Null
76,0,-1.0,Null,Null
139,0,-1.0,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.035566,Null,Null
685,364,0.035893,ServerHelloDone,ServerHelloDone
236,685,0.00352500000008,ClientKeyExchange,ClientKeyExchange
161,236,0.034304,Finished,Finished
1296,161,0.000915999999961,Null,Null
411,1296,0.156348,Null,Null
139,411,0.000552999999968,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
155,171,0.000387000000046,Null,Null
155,171,0.000513999999953,Null,Null
155,171,0.00153299999999,Null,Null
251,171,0.00161000000003,Null,Null
235,171,0.00167499999998,Null,Null
139,235,0.00632400000006,Null,Null
331,235,0.00657899999999,Null,Null
139,235,0.00657999999999,Null,Null
523,235,0.00657999999999,Null,Null
155,139,0.000884000000042,Null,Null
272,0,-1.0,ClientHello,ClientHello
1514,272,0.035637,Null,Null
1001,272,0.0359619999999,ServerHelloDone,ServerHelloDone
236,1001,0.502183,ClientKeyExchange,ClientKeyExchange
161,236,0.041658,Finished,Finished
1115,161,0.00105399999995,Null,Null
1514,161,0.00114099999996,Null,Null
1415,161,0.00115499999993,Null,Null
1514,1415,0.354099,Null,Null
155,139,0.993886,Null,Null
187,139,0.994003,Null,ClientKeyExchange
187,139,0.994033,Null,ClientKeyExchange
1514,1415,0.388123,Null,Null
1099,139,1.015558,Null,Null
845,1415,0.388732,Null,Null
139,1099,0.00906799999996,Null,Null
1163,1099,0.00906799999996,Null,Null
139,0,-1.0,Null,Null
249,0,-1.0,ClientHello,ClientHello
1514,249,0.221475,Null,Null
1185,249,0.221778,ServerHelloDone,ServerHelloDone
268,1185,0.0033269999999,ClientKeyExchange,ClientKeyExchange
161,268,0.270738,Finished,Finished
715,161,0.00577199999998,Null,Null
539,715,0.248255,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
571,0,-1.0,ClientHello,ClientHello
202,571,0.00268199999994,Finished,Finished
97,202,0.000708000000031,Finished,Finished
139,202,0.00236200000006,Null,Null
115,139,0.000619999999913,Null,Null
84,115,0.000233000000094,Null,Null
84,84,0.00311799999997,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
76,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000210999999922,Null,Null
85,89,0.261184,Null,Null
89,85,0.000572000000034,Null,Null
85,89,1.26779,Null,Null
89,85,0.000362999999993,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
109,0,-1.0,Null,Null
97,0,-1.0,Null,Null
125,0,-1.0,Null,Null
156,125,0.150227,Null,Null
177,156,0.000515999999948,Null,Null
145,0,-1.0,Null,Null
145,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
361,0,-1.0,Null,ClientHello
145,361,0.150344,Null,Null
139,0,-1.0,Null,Null
1195,0,-1.0,Null,Null
139,0,-1.0,Null,Null
169,361,0.786148,Null,Finished
137,169,0.00042099999996,Null,Null
327,169,0.300111,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
951,0,-1.0,Null,Null
273,0,-1.0,Null,ClientHello
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
155,0,-1.0,Null,Null
699,0,-1.0,Null,Null
747,0,-1.0,Null,Null
1514,747,0.0878750000001,Null,Null
599,747,0.087877,Null,Null
139,747,0.087877,Null,Null
256,0,-1.0,ClientHello,ClientHello
1484,256,0.00640299999998,Null,Null
690,256,0.00660400000004,ServerHelloDone,ServerHelloDone
139,690,0.000944000000004,ClientKeyExchange,ClientKeyExchange
139,690,0.00195399999996,Null,ClientKeyExchange
330,139,0.00365599999998,Finished,Finished
115,139,0.00394500000004,Null,Null
84,115,0.000266000000011,Null,Null
84,84,0.000393999999915,Null,Null
109,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
171,0,-1.0,Null,Null
251,171,0.001575,Null,Null
139,251,0.00236299999995,Null,Null
555,251,0.00340499999993,Null,Null
187,555,0.996911,Null,ClientKeyExchange
139,187,0.00250399999993,Null,Null
171,187,0.00250499999993,Null,Null
235,171,0.00143200000002,Null,Null
139,235,0.00223500000004,Null,Null
555,235,0.00245099999995,Null,Null
139,0,-1.0,Null,Null
187,555,0.997839,Null,ClientKeyExchange
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000593999999978,Null,Null
85,89,0.271293,Null,Null
89,85,0.000413999999978,Null,Null
85,89,1.253043,Null,Null
89,85,0.000319999999988,Null,Null
97,0,-1.0,Null,Null
364,0,-1.0,ClientHello,ClientHello
1514,364,0.03718,Null,Null
685,364,0.037431,ServerHelloDone,ServerHelloDone
236,685,0.00330400000007,ClientKeyExchange,ClientKeyExchange
161,236,0.0353719999999,Finished,Finished
1296,161,0.000836000000049,Null,Null
411,1296,0.131614,Null,Null
139,0,-1.0,Null,Null
1506,0,-1.0,Null,Null
607,0,-1.0,Null,Null
139,607,0.0186640000001,Null,Null
1514,607,0.0189360000001,Null,Null
1299,607,0.018938,Null,Null
139,607,0.018949,Null,Null
1514,607,0.018949,Null,Null
1299,607,0.01895,Null,Null
139,607,0.018951,Null,Null
1211,607,0.018951,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
252,0,-1.0,ClientHello,ClientHello
1514,252,0.037471,Null,Null
901,252,0.037885,ServerHelloDone,ServerHelloDone
236,901,0.00212700000009,ClientKeyExchange,Null
161,236,0.0337929999999,Finished,Finished
875,161,0.00164000000007,Null,Null
779,161,0.00178200000005,Null,Null
395,779,0.069031,Null,Null
875,395,0.00175999999999,Null,Null
1494,395,0.00186999999994,Null,Null
283,395,0.00188000000003,Null,Null
395,283,0.103016,Null,Null
97,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
235,0,-1.0,ClientHello,Null
1514,235,0.00375600000007,Null,Null
603,235,0.00375800000006,ServerHelloDone,Null
268,603,0.503903,ClientKeyExchange,Null
161,268,0.00778700000001,Finished,Finished
587,161,0.162611,Null,Null
843,587,0.00422400000002,Null,Null
1307,843,0.0008499999999,Null,Null
587,843,0.000875999999948,Null,Null
1514,587,0.052473,Null,Null
615,587,0.052476,Null,Null
155,587,0.052476,Null,Null
139,587,0.053033,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1083,0,-1.0,Null,Null
235,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
76,0,-1.0,Null,Null
155,0,-1.0,Null,Null
1514,139,1.455713,Null,Null
663,139,1.455731,Null,Null
139,139,1.455783,Null,Null
1179,139,0.014904,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
219,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
1514,139,1.004138,Null,Null
1514,139,1.004138,Null,Null
55,139,1.004161,Null,Null
307,139,1.004172,Null,Null
139,139,1.004255,Null,Null
139,139,1.004255,Null,Null
1163,139,0.014442,Null,Null
1163,139,0.014892,Null,Null
97,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000458000000094,Null,Null
85,89,0.277442,Null,Null
89,85,0.000403000000006,Null,Null
85,89,1.241993,Null,Null
89,85,0.000595999999973,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
97,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
475,0,-1.0,Null,Null
843,0,-1.0,Null,Null
139,0,-1.0,Null,Null
240,0,-1.0,ClientHello,ClientHello
240,0,-1.0,ClientHello,ClientHello
1514,240,0.00525099999993,Null,Null
1001,240,0.00554799999998,ServerHelloDone,ServerHelloDone
1514,240,0.00576100000001,Null,Null
1001,240,0.006033,ServerHelloDone,ServerHelloDone
180,1001,0.501478,ClientKeyExchange,ClientKeyExchange
236,1001,0.502593,ClientKeyExchange,ClientKeyExchange
105,236,0.00209000000007,Finished,Null
1514,105,0.000626000000011,Null,Null
1076,105,0.000635999999986,Null,Null
540,105,0.000705999999923,Null,Null
161,540,0.00142500000004,Finished,Null
1514,161,0.000579000000016,Null,Null
1095,161,0.000589999999988,Null,Null
587,161,0.000678999999991,Null,Null
1243,587,0.146863,Null,Null
155,587,0.146865,Null,Null
603,587,0.146865,Null,Null
379,587,0.146866,Null,Null
155,587,0.146866,Null,Null
139,587,0.147468,Null,Null
840,587,0.233401,Null,Null
447,587,0.233402,Null,Null
569,587,0.233685,Null,Null
336,587,0.233686,Null,Finished
111,587,0.233686,Null,Null
88,587,0.23391,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
76,0,-1.0,Null,Null
272,0,-1.0,ClientHello,ClientHello
1514,272,0.0116860000001,Null,Null
1001,272,0.011948,ServerHelloDone,ServerHelloDone
244,0,-1.0,ClientHello,ClientHello
1514,244,0.0356079999999,Null,Null
1218,244,0.0360499999999,ServerHelloDone,Finished
268,1218,0.00275499999998,ClientKeyExchange,ClientKeyExchange
161,268,0.0362720000001,Finished,Finished
475,161,0.00156900000002,Null,Null
699,161,0.00163899999995,Null,Null
180,1001,0.502694,ClientKeyExchange,ClientKeyExchange
105,180,0.009546,Finished,Finished
1489,105,0.000952999999981,Null,Null
1306,1489,0.0269960000001,Null,Null
88,1489,0.026998,Null,Null
779,699,1.849137,Null,Null
475,779,0.00602200000003,Null,Null
1494,779,0.00617199999999,Null,Null
251,779,0.00618199999997,Null,Null
779,251,1.645954,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
97,0,-1.0,Null,Null
89,0,-1.0,Null,Null
1135,0,-1.0,Null,Null
89,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,0,-1.0,Null,Null
89,85,0.000377000000071,Null,Null
85,89,0.302919,Null,Null
89,85,0.000518000000056,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
85,89,1.22989,Null,Null
89,85,0.000543999999991,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
97,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
89,0,-1.0,Null,Null
951,0,-1.0,Null,Null
273,0,-1.0,Null,ClientHello
89,0,-1.0,Null,Null
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
260,0,-1.0,ClientHello,ClientHello
1490,260,0.174151,Null,Null
727,260,0.174457,ServerHelloDone,ServerHelloDone
180,727,0.00183300000003,ClientKeyExchange,ClientKeyExchange
1490,180,0.014512,Null,Null
727,180,0.014849,ServerHelloDone,ServerHelloDone
180,727,0.00179700000001,ClientKeyExchange,ClientKeyExchange
1490,180,0.0236279999999,Null,Null
727,180,0.0239799999999,ServerHelloDone,ServerHelloDone
180,727,0.00201900000002,ClientKeyExchange,ClientKeyExchange
571,0,-1.0,ClientHello,ClientHello
105,180,0.151674,Finished,Finished
444,105,0.00111600000002,Null,Null
105,444,0.023865,Finished,Finished
440,105,0.00113099999999,Null,Null
105,440,0.041055,Finished,Finished
446,105,0.000909999999976,Null,Null
1490,571,0.210933,Null,Null
787,571,0.211211,ServerHelloDone,ServerHelloDone
180,787,0.00344799999993,ClientKeyExchange,ClientKeyExchange
1109,446,0.213619,Null,Null
105,180,0.209429,Finished,Finished
264,105,0.000320000000102,Null,Null
1453,446,0.266665,Null,Null
1083,446,0.266667,Null,Null
88,446,0.266668,Null,Null
1240,446,0.32211,Null,Null
430,264,0.222238,Null,Null
128,264,0.222238,Null,Null
88,264,0.227499,Null,Null
347,264,0.227726,Null,Null
87,264,0.228145,Null,Null
148,264,0.228145,Null,Null
92,264,0.228145,Null,Null
88,264,0.22855,Null,Null
85,88,0.0382020000001,Null,Null
85,85,0.209209,Null,Null
97,0,-1.0,Null,Null
155,0,-1.0,Null,Null
139,0,-1.0,Null,Null
1179,0,-1.0,Null,Null
139,0,-1.0,Null,Null
109,0,-1.0,Null,Null
139,0,-1.0,Null,Null
155,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
85,0,-1.0,Null,Null
139,0,-1.0,Null,Null
245,0,-1.0,ClientHello,ClientHello
1514,245,0.035631,Null,Null
1001,245,0.0358789999999,ServerHelloDone,ServerHelloDone
139,0,-1.0,Null,Null
139,0,-1.0,Null,Null
180,1001,0.502612,ClientKeyExchange,ClientKeyExchange
105,180,0.033448,Finished,Finished
1514,105,0.000940000000014,Null,Null
453,105,0.000960000000077,Null,Null
437,105,0.000981000000024,Null,Null
1514,437,0.241895,Null,Null
1035,437,0.242182,Null,Null
